meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,meanMFCC_14,stdMFCC_14,meanMFCC_15,stdMFCC_15,meanMFCC_16,stdMFCC_16,meanMFCC_17,stdMFCC_17,meanMFCC_18,stdMFCC_18,meanMFCC_19,stdMFCC_19,genre
-0.1758456607715173,-0.3866770086287675,0.11498568396152198,-0.24555281868785483,-0.42772070293831144,-0.824202307700364,0.3469534466836066,-0.09066730582939986,0.16909197848743474,-0.0506279249949404,-0.14327872441968192,-0.4098282835327637,0.12273254706019687,-0.43764658702382897,-0.20400587122276587,-0.48657861396738755,0.47961513164686087,-0.49939279852181906,-0.029040440478411755,-0.40704989202817576,0.4667212522128354,-0.5923212673536715,-0.21671213265684447,-0.5621970032585166,0.08296258945204879,-0.5251201612397709,-0.21886902311774725,-0.2629042752422637,-0.013382191536613353,-0.7432459869130285,-0.11646369017089492,-0.5365704122066131,0.31116745271943963,-0.513710380230346,-0.13199068253778967,-0.6931323081993331,-0.02757998624333291,-0.5735341528735658,-0.41831566577095775,-0.5243288133607367,-0.23045079676174757,-0.5589028633740498,-0.13628262846527758,-0.6037364339299818,-0.011099840561015109,-0.5489838785749839,-0.00666155206475005,-0.3790912418763597,pop
-0.35509271245301866,-0.17086921700364455,0.09598272659632734,0.10486127048226401,-0.4547802865257937,-0.7781862438206537,0.36942778204065396,0.1371169427785086,0.2057615084184201,0.1515756914730555,-0.26010515223099984,-0.07642130949491466,0.38628931356876905,-0.42517354038183897,0.0987137788741208,-0.008021297772640601,0.35232032991521467,-0.2708692691722647,0.2684946876016002,-0.06280309946388352,0.5772098455327141,-0.3371720727936416,-0.0018489441385692307,-0.44492666404878944,0.27095331519344934,-0.32780158539914317,0.16252127444878106,-0.39374528207925863,0.45922151046617465,-0.6961526416444751,-0.08742193633109753,-0.5658973603133666,0.44743165372729143,-0.5900726724010958,0.10047349646775283,-0.6468109840744322,0.3493442538610658,-0.5665926655576119,0.14041149934913402,-0.599197746285818,0.2575623167848967,-0.6766921537409797,0.07954806930373384,-0.6656435555327002,0.18783231317192683,-0.5999990555696625,0.1845269595679363,-0.5691402496512769,pop
-0.09676555399819642,0.37760862503524617,0.3510492712968831,0.7038572505428393,-0.20525481002984458,-0.7573673161860834,0.5723380374490215,0.7796875441886608,0.4211029632669987,0.7900177423237309,-0.3052537374737099,0.5886955843217405,0.4086827259467535,0.00989163774939783,-0.23874094229480253,-0.12747859093908587,0.5207478639000941,-0.08245530081462937,-0.3546978568077853,0.2600485092674836,0.40675307472101174,0.17813528977143855,-0.5551978792972154,0.08683674918811657,0.2353783317010837,0.3515793047503073,-0.4427011774951564,0.12153479379972221,0.1834928860103198,-0.2794372731114001,-0.20593989838887872,-0.10903149767354692,0.3930343212211282,-0.05369466364105313,-0.2202847678053207,-0.46727924597023107,-0.04676589761365668,-0.3395578915373241,-0.2487018900045499,-0.47475003529772675,-0.17610868534175061,-0.4989713287300741,-0.3655982452811075,-0.3083139690554313,-0.12386147791003688,-0.25947343292172076,-0.07853355168393206,-0.4196585479895989,pop
0.5202104517630399,0.40194380807376473,0.8495051667847484,0.23218073256982197,-0.5407720028757432,-0.712098786219814,0.867596347094314,-0.3438445059443125,0.8826033419795454,-0.135318948589072,-0.5614748451668085,-0.15343077865786992,0.44984343968636,-0.32250098179990694,-0.3651412632781566,-0.12341426746964523,0.4936185972600785,-0.49641385839171126,-0.03005710511744833,-0.30870389428106515,0.883707120079003,-0.2296294792843916,-0.2648630829162715,-0.42282512051648613,0.3864458486631846,-0.4593233413908522,-0.07672029646777179,-0.23975343337995336,0.14862855903089534,-0.5655370714757204,-0.001123417438586044,-0.42207620407284874,0.38045349791636285,-0.40026936920472056,-0.31563758914924195,-0.5575165102385711,0.024013550453077556,-0.4028070739013987,-0.03204641274972269,-0.37842473956197376,0.2607393517452505,-0.23864011592033174,0.1780818723864503,-0.17672401573200358,0.1621646197928814,-0.1314177887573449,0.20364251099086247,-0.2466702304105326,pop
-0.35291439386499757,-0.3096814141639682,-0.004364500898970336,0.012459801188986708,-0.31391914987320213,-0.7005016693614894,0.43973061774312194,0.18586303094566148,0.10247242168689974,0.34016642850896095,0.037640318916708604,-0.28253644719660054,0.45173514653273406,-0.3093943517632235,-0.6522885763845131,-0.19921329655832443,0.3097997075444143,-0.20588976247905233,-0.10688310098026274,-0.051446797924987075,0.24711583854227367,-0.19649956403929547,-0.4869630719826733,0.001589812740246055,0.2331740488545597,-0.13807533980233422,-0.1336520333324443,-0.25458351371800325,-0.0695979117447662,-0.6272102444729991,-0.4343427912965271,-0.3108307256247582,0.31329067899841495,-0.3890977314799271,-0.33604999705944005,-0.542955623303786,0.16369295191651312,-0.36647555385758035,-0.15021601925556796,-0.431322685307171,0.2078973822568187,-0.4724035790350727,-0.006573181939002998,-0.4705376759821922,0.16330768996700382,-0.3640526694957533,0.10581417690540831,-0.4952655022175295,pop
-0.2617702111957243,0.02682929135477563,0.22939403485225385,0.16334031156477646,-0.39146227418007795,-0.7629919727413355,0.6986191629540306,0.07690380665703977,0.46029442255857345,0.29795377311908045,-0.18540811722769013,-0.24130748616489517,0.5487407037313782,-0.3140900527922146,-0.28241190229190477,-0.0913778832560097,0.7500879096519725,-0.4341340021477511,-0.16988043301830952,0.1856408730856498,0.4290865146815285,-0.33290443595293717,-0.3546383966866851,-0.4768291046069537,0.4482670550695677,-0.5755496593915548,-0.06736198454513426,-0.2997636115392386,0.2388707967452376,-0.8151942590286921,-0.04661697385418462,-0.7045800151654678,0.5186576808337535,-0.5724734527185655,0.017937157423158545,-0.6552134867105326,0.22967564096817447,-0.5901453022937061,0.08902672310625839,-0.6560537102888434,0.12507551352333385,-0.5333833874007601,-0.20255230153934783,-0.4144011813140551,-0.012516348969018397,-0.46924552830377797,0.12635773564929614,-0.5102058669986614,pop
0.33867795107115595,0.31869754023680197,0.7679151510366062,0.13978306139804864,-0.5802376723083369,-0.7904737738209398,0.806504790661501,-0.3330519916124969,0.8072035780930662,-0.13661534472923775,-0.5902453488232828,-0.24826638221299024,0.3993898264419708,-0.33199300348920124,-0.26378287751885177,-0.21168114012356343,0.580836530862546,-0.44884176127198994,-0.09254548741468258,0.0636734727981032,0.44047455493371834,-0.14980334838916365,-0.2673912511446761,-0.15006370123495416,0.19804220311756132,-0.10317754474663632,-0.2423594460453679,-0.21705207487244849,-8.84765269978105e-05,-0.4758425504074768,-0.11276205852862019,-0.2526854356416388,0.3062861808114149,-0.19780602296189653,-0.16429681670867322,-0.3778906841753038,0.08696339908059336,-0.19800533618648108,-0.13998778509325102,-0.27480898328386494,0.2760665463183722,-0.25725092377254155,0.007088578123992231,-0.26194520000350097,0.3310799883100792,-0.3252327168815474,0.1452537520731712,-0.45141478917284705,pop
-0.15499093855177493,-0.3426630354757203,0.1519380578879277,-0.11156769440648828,-0.37830808244624414,-0.6715098639270121,0.46246606591714823,0.20621759656540095,0.2737774355025029,0.18156531748277982,-0.10723933196209301,-0.22288100557496482,0.19394774486694516,-0.4517386500773465,-0.2491986433047983,-0.3620724416614336,0.4656715130604413,-0.5967243241991785,-0.23996600246365976,-0.028100845322285073,0.49505866986462743,-0.3573393743615487,-0.35938791096208716,-0.3770310297381898,0.49102095885402586,-0.4858216075521511,-0.49636915555961586,-0.3838205898345117,-0.04212756369963416,-0.6854592218858969,-0.39206115257898766,-0.483213161492964,0.13639092748449652,-0.41098557655253454,0.10868844509707398,-0.40861121400443556,0.15911175820545326,-0.49121582299097966,0.12174442530908786,-0.7382690476785408,0.18125764421787233,-0.38429317830820975,-0.21383265361869902,-0.020181374035182165,0.16469243119596882,-0.34210386186089914,0.05451732528596942,-0.5855959110789641,pop
-0.3261913051758871,0.07334661751048377,0.10201212208932309,0.04318472541810725,0.17354220429993683,-0.27233874646774847,0.4171735120713884,0.07849462293957976,0.18741828060272425,0.18109970697305888,-0.3277728078095704,0.14386644680929161,-0.046075634077180044,0.4515937073935494,-1.0,0.40063870524378964,-0.2685259538123918,0.21161387848676338,-1.0,0.22054417401635762,0.33270692881308006,0.2634533164113533,-1.0,0.5189122716875585,-0.3350949578193567,0.6779481609639375,-0.6278796461691581,0.3452334572227773,-0.9416568201162399,-0.2102053151271117,-1.0,-0.026054972585852765,-0.53651781614828,0.174029567917948,-0.975596777660435,1.0,-0.4527160121151921,0.511728158854275,-1.0,0.673116183738844,-0.6806014101920149,0.14173143137769428,-1.0,0.27601729693787314,-0.32167211037345433,0.48622453615756345,-0.1744158495495851,0.10124331913524176,pop
-0.23117852392133031,-0.12881082422798795,0.39166579156676073,0.025628825501087693,-0.5564676638072625,-0.8521006553584429,0.8093388624878903,-0.3109419243714744,0.6481231513961592,-0.013119929743472758,-0.32545017892687234,-0.4449778757676004,0.646048471650937,-0.6817969321513473,-0.3008435320594496,-0.4159215375652643,0.35610986969155545,-0.6297770284869164,0.01791756796241839,-0.26889563233137204,0.5625384319048263,-0.4611682221658566,-0.22338587701220758,-0.6041268283606267,0.3989097304168299,-0.6443769116321625,-0.08068377102698182,-0.4881912554765808,0.3123870596229448,-0.648956113850425,0.036712257129379255,-0.44800238208591536,0.49794541984247204,-0.3940732898744581,0.2480250799156245,-0.42994351563959055,0.5083786462452845,-0.3455957691811,0.3724904480770364,-0.33342877481553024,0.23641821581273606,-0.46485599695724145,0.12130892867748735,-0.5322128218329418,-0.0606394614077565,-0.6970835792338412,-0.17810980940998475,-0.6483415221815145,pop
-0.7634143655944696,-0.5697428231031034,-0.2441823109863388,-0.018552810880814175,-0.1100358867363247,-0.7527090537580738,0.4599754307890871,0.1748147794498669,-0.03852712555061433,0.5994604309462488,-0.0589973359001319,-0.2546875361501679,0.9894410750175211,-0.39113016367770825,0.029785237333080472,-0.07286580018710254,0.8712025355968743,-0.7227650745588294,0.0549022894426931,-0.09874550630517787,0.47931460292524025,-0.40975131949733834,-0.08337109118890046,-0.30875102460785797,0.2961310628516316,-0.34098583073434674,0.3396455697772015,-0.011621069399899486,0.2506776991517088,-0.5219596468405125,0.13793420415790264,-0.5315212511172942,0.5371514395874635,-0.3201299022071227,0.07529552698676473,-0.5793439131458107,0.42527745455335153,-0.6010474323853016,-0.23952467574732814,-0.5051245920072247,-0.09588931669220888,-0.6789009255038825,-0.3160857673187495,-0.6165504858028363,-0.015161057460982303,-0.6203649707911579,0.01021690892896447,-0.6612075509697042,pop
-0.03473108776064637,-0.1374988327970107,0.28512174318495553,-0.045738514774132044,-0.42869574597086935,-0.6057785877692958,0.5611615925643672,-0.073407793527545,0.3801131483072182,0.0893681872824863,-0.27534609023808454,-0.2978757982821527,0.35880140269861893,-0.3736379104790576,-0.15053886994573312,-0.3118813440156303,0.538199360828975,-0.48862082265132156,-0.13497371203823436,-0.09443551009875972,0.6388665838514138,-0.05893948885631284,-0.2497424537143709,-0.3188714065375926,0.32103929072361614,-0.29615459458828974,-0.1185895561389646,-0.06438800119511456,0.14162383700359324,-0.749111669616212,-0.055124323307075784,-0.5782382588569983,0.2494635249881592,-0.6346066989486001,-0.29824508401090066,-0.6996583394228257,0.15722319125170506,-0.555611770568842,-0.23095004225667334,-0.5523168703755662,-0.15692324072958247,-0.4175545739203801,-0.37759043081641025,-0.14673459374600917,-0.22584185855790428,-0.3784612913140688,0.10922500533031186,-0.553469836463699,pop
-0.20667541565115943,-0.13696433180615164,0.01714303145141538,0.06407739152823866,-0.35953011167599547,-0.6517046276502672,0.16517830702903225,0.4465373280780305,0.028426713832951922,0.24334506666439748,-0.1707732778034271,0.25179663659913176,-0.013407899787605815,0.15426033145941642,-0.1292874515193725,-0.03688096933485041,0.34940739040218277,-0.10970281439028873,-0.18051559551495877,0.09539680850774013,0.4448251889371689,0.262568750297675,-0.2803593390611759,-0.15742823187046007,0.5708207462599626,0.01933180255831335,-0.36164336674697745,-0.20741231303427177,0.28799584016628976,-0.6602456598848748,0.13267194429781265,-0.4978284529396366,0.4747624778957893,-0.3104033470407257,0.2942868548147668,-0.4052524810568774,0.22415057270281624,-0.378188084852656,-0.1305445143026454,-0.43105063917353625,0.3008217433909522,-0.37121271203101336,0.5100876671086432,0.0767826527777411,0.3405385799351531,-0.2523582600710421,-0.181989357285223,-0.38490006454863135,pop
-0.04237900957924512,-0.031077224069585796,0.572636025121479,0.011835602814720625,-0.42986256449155613,-0.8822773394665624,0.8611347053914375,-0.1772380276615393,0.7599597168330323,-0.037085937269071945,-0.4820260065093542,-0.4002455293855368,0.5035465616249043,-0.3902781564582677,-0.1633732835402556,-0.044074758594239816,0.6841902235533138,-0.21909583528539311,0.1038430138684045,0.25373524951890447,0.7532354103472009,-0.28104027164935474,-0.20712146842511028,-0.353889709870151,0.5003126570273173,-0.3789489551031213,0.0736469751881978,-0.26845654372272554,0.45804140446977604,-0.73214436911752,-0.10211074676504646,-0.6796946216929189,0.3467489324815662,-0.545511609378095,0.1277299061359195,-0.6707320648032492,0.43200066241531987,-0.5952509772026213,0.1152551761553263,-0.597419580518736,0.09481219873504812,-0.6516912531767054,0.26669031098972634,-0.5896866451129767,0.21973541604655575,-0.4913225207730789,-0.04526599609630668,-0.6083669599857997,pop
-0.36595454694246776,-0.39733490391359105,0.08445633193163471,-0.06507131206813499,-0.41178696851611774,-0.742619880361479,0.5152545934091939,0.02295159018457782,0.22590732332742336,0.24067543882130238,-0.10490411283044876,-0.22449146784333718,0.3963338125028487,-0.4566959845029813,-0.3342572851678956,-0.28042418264191094,0.5298308935971633,-0.5193084026699946,-0.027690606409891405,-0.2352819118460574,0.42526201365621386,-0.3063720407114907,-0.357704591994206,-0.3228661438600149,0.45210472349141334,-0.22594225154264347,-0.1910211532882749,-0.43356594811003046,0.0786879498023969,-0.6919215855522441,-0.36755665063630727,-0.45950204228543434,0.20018047565452418,-0.4755413678780218,-0.5492350118581937,-0.6488557085346356,0.029151693763129302,-0.5478458700622133,-0.29979785759173516,-0.44553634428636535,-0.13046233928095977,-0.4019702256272346,-0.17766103644792902,-0.3810793753205082,-0.0626938368342567,-0.42089477301271727,-0.15319758510389164,-0.3946002998610163,pop
0.13226738563083495,-0.3063374604272989,0.4487210862586848,-0.1853929046903049,-0.6129633477238747,-0.8179713706382779,0.5905344211523107,-0.1540797966264107,0.4968327783114075,-0.12201468733285337,-0.33507988264822053,-0.4758004386888737,0.20469238317623722,-0.1298947403524804,-0.39752707813118604,-0.22895737913078462,0.2241897948099974,-0.600883012815515,-0.024149116916982155,-0.09252786229905663,0.34772532695198777,-0.44093151261302865,-0.2834190263979982,-0.22351390284169015,0.48981518854192047,-0.27579765649187116,-0.09686820994054629,-0.3098329363199581,0.3846964608308514,-0.6501783881656908,-0.05565726438464444,-0.44445059539674636,0.48003543121709846,-0.49621275378809315,0.006951376692084843,-0.5967568446849942,0.25571622404041827,-0.6034256020946716,-0.04060259743929793,-0.6255005184096287,-0.02074807499223902,-0.6910123525445167,-0.1792414727330603,-0.5299883267981418,0.013155241891371064,-0.529586320295667,-0.1953356910522926,-0.5954843304287094,pop
-0.3826371343802355,-0.3831093928510906,0.14974235803258829,-0.008663580452431097,-0.26254540671994375,-0.6099294592885038,0.7231284507007971,0.05295511656617258,0.42580830798004454,0.28735017619469927,-0.1381615595544634,-0.22931325454760598,0.8078635102710114,-0.2132265554298236,-0.32547111277963,-0.30107212343808576,0.5376007312339788,-0.42035580625551594,0.018584247589351066,-0.12476579408254485,0.6637381649552166,-0.24359147640598966,-0.2556466699590888,-0.35395966200190143,0.36695081166096777,-0.20816106993662453,0.14852135982644,-0.13041229831639822,0.2011514008457879,-0.5688600980953706,-0.0010238842029186013,-0.26675428564892045,0.4725790593556331,-0.28905524113566683,-0.3650617305010911,-0.4525551128012437,0.1963157029795774,-0.3882700394645484,-0.3879263561563765,-0.44744809915397066,-0.23691723873470372,-0.354255561210179,-0.20694253451988426,-0.4718187617423173,0.018428446650675695,-0.32350388984136824,0.20736142566767504,-0.3985413199285509,pop
-0.32980398108552855,-0.25379718284855957,0.27351736861528675,0.034210385960471656,-0.39751136613466587,-0.8230789410643613,0.8062383573443559,0.03870315103051625,0.5922387200785351,0.20356670908018604,-0.20868249111596981,-0.20922368511196798,0.7654679254372425,-0.33607670203469353,-0.2279496940724865,-0.0031814858097760634,0.44108921224235725,-0.4372592568712954,-0.17254390272842368,-0.04126068750882328,0.6470700554967062,-0.2766473311010824,-0.39243430267246,-0.14193355204959768,0.49095357111950744,-0.013075856797294172,-0.207216547241954,-0.3872475442083927,-0.021193325378154354,-0.547814165806668,-0.31673389235040234,-0.34117931115506517,0.022738790507537743,-0.40232325619045417,-0.7024148055068566,-0.6073663922175048,-0.4207588607523446,-0.5700947454745751,-0.5024798670575619,-0.5574357431976812,-0.35299647315393573,-0.47886271104737443,-0.19085016325153584,-0.4303992837637778,0.1974226443498001,-0.4519734920656202,-0.025708417257065665,-0.46936760475450434,pop
